,GeoID,ARTHRITIS,BPHIGH,CANCER,CASTHMA,CHD,COPD,DEPRESSION,DIABETES,HIGHCHOL,KIDNEY,OBESITY,STROKE,TEETHLOST,TotalPopulation
2036,36085015603,22.0,27.5,6.8,10.1,5.2,6.7,18.5,8.7,30.6,2.3,29.3,2.6,13.9,4265.0
2037,36085016901,22.0,28.4,7.2,9.7,5.6,6.5,16.9,9.4,30.8,2.5,27.8,2.9,14.5,2970.0
2038,36085017005,20.3,25.3,6.9,9.7,4.7,5.7,17.7,7.6,29.3,2.1,26.6,2.3,11.3,4507.0
2039,36085017007,17.8,24.3,5.2,9.6,3.9,5.3,17.0,8.1,27.2,2.0,28.6,2.1,12.6,4968.0
2040,36085017008,21.2,26.4,7.1,9.5,4.8,5.7,17.5,8.1,30.3,2.2,27.1,2.4,11.2,7388.0
2041,36085017009,23.0,28.6,7.4,10.2,5.7,7.1,18.5,9.0,31.5,2.5,28.9,2.8,13.4,4299.0
2042,36085017010,20.5,26.1,6.3,10.0,4.7,5.9,18.1,8.5,29.2,2.2,29.1,2.4,12.9,8583.0
2043,36085017011,23.3,28.7,7.6,10.0,5.6,6.8,18.0,9.1,31.5,2.5,28.5,2.8,13.3,4549.0
2044,36085017012,23.3,29.1,7.8,9.7,5.7,6.7,17.6,9.3,31.6,2.5,28.5,2.8,12.8,4279.0
2045,36085017300,24.4,34.3,6.7,11.0,7.0,8.3,16.3,13.9,32.1,3.4,32.1,4.0,21.5,2523.0
2046,36085017600,21.5,26.9,7.2,9.5,5.0,5.8,17.3,8.2,30.8,2.2,27.1,2.4,10.6,4815.0
2047,36085017700,22.9,29.2,8.3,8.9,5.6,5.8,15.5,9.2,32.8,2.4,25.1,2.7,9.9,7001.0
2048,36085018100,27.6,34.2,10.4,9.2,7.7,7.4,15.5,10.9,35.3,3.2,26.2,3.7,13.8,2974.0
2049,36085018701,21.9,28.9,6.7,9.9,5.6,6.7,17.1,10.0,30.7,2.6,29.4,2.9,14.3,1807.0
2050,36085018702,23.5,31.2,8.3,9.0,6.4,6.6,14.5,10.7,32.4,2.9,25.3,3.3,13.9,7485.0
2051,36085018901,24.0,30.6,7.9,9.8,6.5,7.3,17.0,10.3,32.1,2.8,28.4,3.2,15.4,5333.0
2052,36085018902,21.4,29.0,6.9,9.2,5.6,6.1,15.3,10.1,31.5,2.5,26.4,2.8,12.9,5064.0
2053,36085019700,22.4,27.9,7.5,9.6,5.3,6.1,17.3,8.5,30.7,2.4,28.3,2.7,11.3,1867.0
2054,36085019800,20.6,25.7,6.7,9.9,4.6,5.9,18.2,7.7,29.3,2.1,28.1,2.4,12.7,6300.0
2055,36085020100,20.1,26.7,6.5,9.7,5.0,5.9,16.8,9.0,29.0,2.4,29.3,2.6,13.8,3572.0
2056,36085020700,19.1,30.9,4.5,11.5,5.7,7.2,16.3,13.2,26.7,3.2,38.5,3.6,26.6,6399.0
2057,36085020801,20.7,26.0,6.4,10.2,4.7,6.2,18.7,8.2,28.8,2.2,29.0,2.5,16.3,8977.0
2058,36085020803,20.7,26.0,6.7,9.8,4.8,5.9,17.9,7.9,29.3,2.2,28.2,2.4,11.7,6463.0
2059,36085020804,22.0,27.2,7.5,9.6,5.1,6.0,17.6,8.2,30.8,2.3,27.3,2.5,11.1,5323.0
2060,36085021300,18.2,26.7,5.2,10.0,4.7,5.7,15.9,10.0,26.9,2.5,32.7,2.7,20.8,5376.0
2061,36085022300,19.1,30.3,4.6,11.4,5.1,6.5,16.3,12.2,26.5,3.0,37.8,3.2,18.3,2880.0
2062,36085022600,17.8,24.3,5.8,9.3,4.0,4.9,16.6,7.2,27.2,1.9,28.2,2.1,11.8,8490.0
2063,36085023100,18.6,28.9,5.3,9.8,5.0,5.6,14.2,11.3,27.8,2.7,32.4,2.9,18.2,4683.0
2064,36085023900,18.4,28.0,4.8,10.8,4.9,6.3,16.4,11.1,27.3,2.6,33.7,2.9,20.9,3250.0
2065,36085024401,21.0,26.0,6.8,9.9,4.8,6.0,18.3,7.8,29.5,2.2,28.3,2.5,13.0,5823.0
2066,36085024402,19.6,24.5,6.4,9.8,4.3,5.4,17.9,7.2,28.4,2.0,27.6,2.2,10.8,4259.0
2067,36085024700,19.4,28.1,5.7,10.5,4.9,6.0,16.2,10.2,28.0,2.5,31.7,2.8,17.2,2702.0
2068,36085024800,19.4,24.6,6.1,9.7,4.4,5.6,18.0,7.4,27.8,2.1,28.9,2.2,13.7,4741.0
2069,36085025100,21.7,27.3,7.6,9.4,5.1,5.7,16.7,8.4,30.6,2.3,27.1,2.5,11.8,5714.0
2070,36085027301,22.4,28.9,7.1,9.6,5.5,6.5,16.6,9.8,31.3,2.5,27.8,2.8,13.2,3820.0
2071,36085027302,21.3,28.4,6.7,9.4,5.4,6.2,16.2,9.7,31.1,2.4,26.6,2.7,12.0,3667.0
2072,36085027702,22.7,29.6,7.2,9.6,5.8,6.6,16.5,10.1,31.2,2.7,28.7,3.0,13.6,6193.0
2073,36085027704,21.4,28.1,6.5,9.8,5.4,6.7,17.3,9.7,30.7,2.4,27.9,2.8,13.7,4108.0
2074,36085027705,21.2,28.0,6.4,9.9,5.5,6.8,17.3,9.7,30.5,2.5,27.9,2.8,15.3,5351.0
2075,36085027706,20.1,26.7,6.5,9.4,4.9,5.7,16.2,9.1,29.9,2.3,26.7,2.5,13.3,2950.0
2076,36085027900,29.7,35.3,11.5,9.4,8.2,8.2,16.0,10.7,35.6,3.5,26.1,4.1,15.2,2137.0
2077,36085029102,19.1,25.1,5.8,10.1,4.5,6.1,18.1,8.1,27.8,2.1,29.3,2.4,16.3,2953.0
2078,36085029103,22.1,28.0,7.3,9.7,5.4,6.4,17.3,9.0,30.9,2.4,27.8,2.7,14.2,7245.0
2079,36085029104,20.7,27.2,6.5,9.7,5.1,6.2,17.0,9.1,29.9,2.4,28.2,2.7,13.6,6735.0
2080,36085030301,19.1,27.0,5.6,9.8,4.6,5.6,15.9,9.7,28.4,2.3,29.7,2.6,14.1,4929.0
2081,36085030302,17.8,27.0,4.8,10.0,4.3,5.4,15.4,10.3,27.1,2.4,31.7,2.6,13.9,6369.0
2082,36085031901,20.9,34.1,4.2,14.1,5.6,8.3,17.9,14.8,26.5,3.5,41.1,4.2,33.5,3265.0
2083,36085031902,19.2,32.2,4.3,12.6,5.0,6.7,16.3,12.8,25.3,3.1,39.8,3.6,25.4,4848.0
2084,36085032300,19.9,30.6,5.2,11.1,5.0,6.1,16.0,11.8,27.5,2.8,36.0,3.2,17.9,1250.0
